,Post_ID,Platform,Hashtag,Content_Type,Region,Views,Likes,Shares,Comments,Engagement_Level,Total_Engagement,Engagement_Rate,Virality_Score,Like_View_Ratio,Engagement_Level_Calculated
1761,Post_1762,YouTube,#Fitness,Live Stream,UK,2328409,278174,1846,648,Low,280668,0.12054067820559017,0.12133349424435312,11.946956054541964,High
1762,Post_1763,YouTube,#Comedy,Video,Canada,2790322,179192,68128,12943,High,260263,0.09327346449621227,0.1176892846058627,6.421911162941052,Medium
1763,Post_1764,YouTube,#Viral,Video,UK,2322882,29085,62256,39359,Low,130700,0.0562663105573163,0.08306749976968267,1.2521083722720312,Medium
1764,Post_1765,TikTok,#Dance,Post,Australia,3833488,410851,36575,18180,High,465606,0.12145753423514043,0.13099845362761015,10.717419749324897,High
1765,Post_1766,Instagram,#Challenge,Live Stream,Germany,1876071,259700,34498,9001,High,303199,0.16161381951962372,0.18000224938181977,13.842759682336117,High
1766,Post_1767,Twitter,#Challenge,Post,USA,1712244,62154,17276,37377,Low,116807,0.06821866509679696,0.07830834857648793,3.629973298198154,Medium
1767,Post_1768,TikTok,#Gaming,Reel,India,2139923,287553,50271,26407,Low,364231,0.1702075261586515,0.19369949292568003,13.437539575022091,High
1768,Post_1769,Instagram,#Challenge,Tweet,Germany,3656215,348583,16646,48049,High,413278,0.11303438118381988,0.11758717690289001,9.533985282594157,High
1769,Post_1770,Twitter,#Fashion,Live Stream,Japan,3241892,359553,36033,22903,High,418489,0.12908789065150844,0.14020269645009767,11.09083831293578,High
1770,Post_1771,YouTube,#Education,Reel,UK,4972204,70410,10979,34122,High,115511,0.02323134770817931,0.025439422839449066,1.416072228733978,Low
1771,Post_1772,Instagram,#Music,Shorts,USA,1750615,413287,91905,18325,Low,523517,0.29904747760072886,0.35154617091707774,23.60810343793467,High
1772,Post_1773,Twitter,#Comedy,Live Stream,Germany,1155502,421577,53062,23820,High,498459,0.43137874274557725,0.4772999094765738,36.48431590771803,High
1773,Post_1774,Twitter,#Viral,Tweet,Germany,2397678,418390,10658,16153,Low,445201,0.18568006212677432,0.19012519612725312,17.449799347535407,High
1774,Post_1775,YouTube,#Fitness,Post,Germany,4424982,473087,70529,6195,Medium,549811,0.12425157887647904,0.14019040077451161,10.691275128350805,High
1775,Post_1776,Instagram,#Gaming,Reel,Germany,898361,447804,83016,38408,Low,569228,0.633629465214986,0.7260377509709348,49.84677651857104,High
1776,Post_1777,YouTube,#Gaming,Post,Japan,4500674,12522,23287,37281,Low,73090,0.016239789862585025,0.021413903784188767,0.2782249947452315,Low
1777,Post_1778,Instagram,#Fashion,Post,Canada,194757,207872,13510,3589,Medium,224971,1.1551369142059078,1.2245054093049288,106.73403266634831,High
1778,Post_1779,Instagram,#Fashion,Tweet,Germany,438881,24059,8038,11310,High,43407,0.0989038030810174,0.11721856266277192,5.48189600370032,Medium
1779,Post_1780,TikTok,#Gaming,Shorts,India,1753799,100757,89855,19963,Medium,210575,0.12006792112437058,0.1713024126481997,5.745071128447445,High
1780,Post_1781,Twitter,#Comedy,Video,USA,286519,493538,16285,39834,High,549657,1.9183963367176349,1.9752337541314886,172.2531490058251,High
1781,Post_1782,YouTube,#Challenge,Tweet,India,3018214,300016,27155,10136,Medium,337307,0.11175715174603258,0.12075419436792752,9.940183167926463,High
1782,Post_1783,TikTok,#Tech,Live Stream,Canada,2478731,10393,40195,18394,Medium,68982,0.02782956278837841,0.04404552168024687,0.41928712716305233,Low
1783,Post_1784,TikTok,#Fashion,Video,UK,998802,15176,95015,47750,Low,157941,0.1581304402674404,0.2532594047669108,1.5194202654780427,High
1784,Post_1785,Twitter,#Music,Tweet,Japan,1019654,113693,84132,39202,Medium,237027,0.23245826525468444,0.3149686069980601,11.150154856451307,High
1785,Post_1786,Twitter,#Dance,Live Stream,UK,4901437,184487,53526,26660,Low,264673,0.05399906190776297,0.06491953278191681,3.7639369841946353,Medium
1786,Post_1787,Instagram,#Viral,Reel,India,2763725,53379,35169,6483,Medium,95031,0.03438511429320935,0.04711033116536559,1.9314150286298384,Low
1787,Post_1788,Twitter,#Comedy,Live Stream,Germany,3197856,290226,21343,32394,Medium,343963,0.10756050303703481,0.11423466222368987,9.075643180931223,High
1788,Post_1789,Instagram,#Challenge,Reel,India,3429630,163927,73040,10283,Medium,247250,0.07209232482804268,0.09338908278735607,4.779728425515288,Medium
1789,Post_1790,YouTube,#Fashion,Shorts,Japan,522517,264048,81370,35137,Medium,380555,0.7283112319790552,0.8840382226798362,50.53385822853611,High
1790,Post_1791,Instagram,#Fitness,Reel,USA,168561,82166,65838,18714,High,166718,0.9890662727439918,1.37965484305385,48.74555798790942,High
1791,Post_1792,Instagram,#Tech,Tweet,Japan,3070332,34145,25996,24504,Medium,84645,0.0275686798691477,0.03603551668028083,1.1120947180956327,Low
1792,Post_1793,TikTok,#Fashion,Tweet,UK,1345733,200806,25914,23500,Medium,250220,0.18593584314273337,0.20519226324984227,14.921682087011318,High
1793,Post_1794,Twitter,#Comedy,Live Stream,Japan,564496,212366,38889,8425,Low,259680,0.4600209744621751,0.5289125166520223,37.62046143816785,High
1794,Post_1795,YouTube,#Challenge,Shorts,Canada,2459556,105917,66293,2828,Medium,175038,0.07116650322253285,0.09811974193716264,4.306346348690577,Medium
1795,Post_1796,TikTok,#Comedy,Video,Australia,3929151,111838,69221,43570,High,224629,0.05716985679603558,0.07478714867410288,2.8463655380004482,Medium
1796,Post_1797,Instagram,#Education,Shorts,Brazil,3198439,108162,26927,16486,High,151575,0.0473903050831984,0.055809099376289494,3.3817121414540035,Low
1797,Post_1798,Instagram,#Gaming,Live Stream,Japan,1144375,451097,98397,2912,Low,552406,0.4827141452758056,0.5686973238667394,39.41863462588749,High
1798,Post_1799,YouTube,#Tech,Tweet,UK,4217172,258038,5572,25183,Low,288793,0.0684802516947376,0.06980151627678453,6.118744978862612,Medium
1799,Post_1800,Twitter,#Gaming,Reel,India,180669,7280,64009,29302,Low,100591,0.5567695620167267,0.9110583442649265,4.029468254100039,High
1800,Post_1801,YouTube,#Education,Live Stream,Canada,2152110,456511,79661,1371,High,537543,0.24977487210226243,0.2867901733647444,21.212252161831877,High
1801,Post_1802,YouTube,#Dance,Reel,India,3349574,467084,93624,20110,High,580818,0.17340055780227576,0.20135157485698182,13.944579221118863,High
1802,Post_1803,YouTube,#Tech,Shorts,Australia,2082007,190921,58478,48329,Low,297728,0.1430004798254761,0.17108780133784374,9.170046018096961,High
1803,Post_1804,Instagram,#Viral,Reel,India,3814814,395537,75050,32906,High,503493,0.13198363013242587,0.1516569353053648,10.36844784568789,High
1804,Post_1805,YouTube,#Challenge,Live Stream,Australia,4687019,208163,10461,25665,Medium,244289,0.052120334907966026,0.05435224393159063,4.441266399816173,Medium
1805,Post_1806,TikTok,#Tech,Shorts,Germany,4166522,257433,36087,23361,Low,316881,0.07605408059767835,0.08471526131387282,6.178606521218417,Medium
1806,Post_1807,Twitter,#Gaming,Reel,Brazil,4069431,39427,57084,12631,High,109142,0.026819965739682036,0.0408474796599328,0.9688578083766503,Low
1807,Post_1808,Instagram,#Education,Post,Japan,337040,430802,63240,5638,Low,499680,1.482553999525279,1.6701875148350345,127.81924994065986,High
1808,Post_1809,YouTube,#Fitness,Tweet,USA,3376862,256792,32295,36817,Low,325904,0.0965109027256666,0.10607451533405866,7.604456445066456,Medium
1809,Post_1810,TikTok,#Fitness,Post,Canada,2282731,406474,94993,28457,High,529924,0.23214474241599206,0.273758493663949,17.806478292886897,High
1810,Post_1811,TikTok,#Challenge,Post,Japan,4033416,205717,90647,33681,High,330045,0.0818276617140409,0.10430166389978122,5.100316952181476,Medium
1811,Post_1812,Twitter,#Gaming,Video,Germany,1112312,363750,80345,19382,Low,463477,0.41667895338717914,0.4889113845755507,32.702155510324445,High
1812,Post_1813,Instagram,#Comedy,Post,UK,1201764,142790,37404,42934,Medium,223128,0.1856670694079703,0.2167913167643564,11.881700566833421,High
1813,Post_1814,YouTube,#Fashion,Video,Germany,2410258,276044,18080,4973,High,299097,0.1240933543214046,0.13159462596950203,11.452881807673702,High
1814,Post_1815,Twitter,#Fitness,Post,Australia,4273890,457777,53428,36657,High,547862,0.1281881377386877,0.14068916139629237,10.711015023783952,High
1815,Post_1816,TikTok,#Education,Shorts,Brazil,4524809,54594,90263,45323,Medium,190180,0.042030503386993795,0.06197896972004785,1.2065481659004833,Low
1816,Post_1817,YouTube,#Dance,Shorts,Brazil,3347556,499143,71117,26750,High,597010,0.17834205014046067,0.19958650430343808,14.910669156841589,High
1817,Post_1818,Instagram,#Music,Live Stream,Australia,4638513,226807,91716,9225,Low,327748,0.07065798888566228,0.09043070484010717,4.88964890256856,Medium
1818,Post_1819,YouTube,#Comedy,Reel,USA,1203677,367652,3301,35773,Medium,406726,0.33790294240066066,0.3406453724711862,30.544074531622684,High
1819,Post_1820,Twitter,#Viral,Post,Brazil,3445868,185241,98935,32088,High,316264,0.09178064859129834,0.12049184704695595,5.375742773663994,Medium
1820,Post_1821,YouTube,#Fitness,Tweet,Australia,4430105,374616,59305,38022,Medium,471943,0.10653088357950884,0.11991769946761985,8.45614268736294,High
1821,Post_1822,Instagram,#Fitness,Post,UK,3927149,204604,48798,45548,High,298950,0.07612392603387343,0.08854973417102331,5.209988212823094,Medium
1822,Post_1823,Instagram,#Comedy,Shorts,Canada,1377720,464859,14355,4959,Medium,484173,0.3514306245100601,0.36185001306506404,33.7411810817873,High
1823,Post_1824,YouTube,#Fitness,Reel,USA,1910857,341639,81369,41098,Medium,464106,0.2428784571529947,0.28546092146089425,17.878836563908234,High
1824,Post_1825,YouTube,#Gaming,Reel,Australia,4970299,427690,66709,10014,High,504413,0.10148544383345952,0.11490697038548385,8.604914915581539,High
1825,Post_1826,Twitter,#Education,Video,Japan,1396001,435655,66081,15038,High,516774,0.37018168325094325,0.4175176092280736,31.207355868656254,High
1826,Post_1827,Instagram,#Fitness,Post,Japan,1598314,404896,69137,28060,Medium,502093,0.314139149128394,0.3573953553557061,25.332694326646703,High
1827,Post_1828,Instagram,#Fitness,Video,India,784996,495718,72882,33474,Low,602074,0.7669771565714985,0.8598209417627606,63.14911158782974,High
1828,Post_1829,YouTube,#Education,Live Stream,Germany,1375599,297534,38448,25016,Medium,360998,0.2624296760901978,0.2903796818694983,21.629413804459002,High
1829,Post_1830,TikTok,#Viral,Live Stream,Canada,3362238,278723,94008,22654,Medium,395385,0.1175957799537094,0.1455557280597031,8.289805778175133,High
1830,Post_1831,Instagram,#Challenge,Video,USA,3888420,106266,41933,5458,Low,153657,0.039516564568642276,0.05030063624814192,2.7328837934173777,Low
1831,Post_1832,Twitter,#Tech,Live Stream,Australia,3825393,449057,58906,5707,Low,513670,0.13427901394706374,0.14967769324615798,11.738846178680204,High
1832,Post_1833,TikTok,#Tech,Shorts,USA,2928219,484249,4371,32276,Medium,520896,0.17788833417172692,0.17938105039274727,16.537321832827395,High
1833,Post_1834,YouTube,#Tech,Shorts,Brazil,506301,229389,85327,31817,Low,346533,0.6844406785686775,0.8529708612070686,45.3068431624666,High
1834,Post_1835,YouTube,#Dance,Tweet,Australia,21300,339452,57791,30571,High,427814,20.085164319248825,22.798356807511738,1593.6713615023475,High
1835,Post_1836,YouTube,#Comedy,Tweet,Australia,3759712,127592,51493,37036,High,216121,0.05748339234494557,0.07117938820845852,3.393664195555404,Medium
1836,Post_1837,Twitter,#Music,Reel,Australia,4838364,341314,61,13939,Medium,355314,0.07343680632544389,0.07344941389279516,7.054326627760954,Medium
1837,Post_1838,YouTube,#Viral,Video,Canada,332886,473224,57891,14749,Medium,545864,1.639792601671443,1.8136989840365771,142.1579760037971,High
1838,Post_1839,Twitter,#Challenge,Tweet,Brazil,902229,166118,61721,35192,Medium,263031,0.2915346325600263,0.3599440940160425,18.411955279646296,High
1839,Post_1840,YouTube,#Fashion,Live Stream,USA,3959547,305095,29410,45864,High,380369,0.0960637668905054,0.1034913842416822,7.705300631612657,Medium
1840,Post_1841,Twitter,#Challenge,Live Stream,Japan,635761,432146,27237,43941,High,503324,0.7916874422935662,0.8345290132612727,67.97302759999434,High
1841,Post_1842,Instagram,#Music,Reel,India,4997766,113205,99750,26950,Low,239905,0.048002447493540115,0.06796136513794364,2.2651120520648624,Low
1842,Post_1843,Instagram,#Dance,Live Stream,Canada,1715056,386316,69991,15257,High,471564,0.27495545334962823,0.3157651995036897,22.524978776203223,High
1843,Post_1844,YouTube,#Dance,Post,USA,2856804,48734,34691,24234,Low,107659,0.037685119455167386,0.04982840964938442,1.705892318829013,Low
1844,Post_1845,TikTok,#Tech,Shorts,Canada,3139776,138605,20376,44725,Medium,203706,0.06487915061456613,0.07136878554393689,4.414486893332517,Medium
1845,Post_1846,Twitter,#Music,Reel,Japan,4530589,160376,34461,22342,Low,217179,0.04793615134809183,0.055542447129942704,3.5398487922872723,Low
1846,Post_1847,YouTube,#Comedy,Video,Australia,4902986,245503,93608,25637,High,364748,0.07439303314347624,0.09348507215806857,5.007213971241199,Medium
1847,Post_1848,YouTube,#Tech,Tweet,Brazil,1257253,58870,45618,43369,Medium,147857,0.11760321908160092,0.15388708557466158,4.682430664313388,High
1848,Post_1849,Twitter,#Education,Live Stream,Japan,824491,48864,96680,2188,High,147732,0.17917963931686337,0.2964398641100994,5.926565602292809,High
1849,Post_1850,YouTube,#Music,Live Stream,USA,2416511,341242,35906,11227,High,388375,0.16071724895934675,0.17557586123133725,14.121268225139469,High
1850,Post_1851,Twitter,#Education,Video,Australia,4273529,165479,71931,29512,Medium,266922,0.06245938660998907,0.07929114322144531,3.8721861955306727,Medium
1851,Post_1852,Twitter,#Fitness,Reel,India,4966138,284880,79331,658,Low,364869,0.07347137755736953,0.08944576248183196,5.736449530802406,Medium
1852,Post_1853,TikTok,#Tech,Post,Australia,4435720,172273,26466,9176,Medium,207915,0.04687288647615269,0.05283944883806913,3.883766333312292,Low
1853,Post_1854,YouTube,#Challenge,Video,Japan,386796,176552,26504,6005,High,209061,0.5404942140042813,0.6090161221936111,45.64473262391545,High
1854,Post_1855,TikTok,#Music,Tweet,Brazil,2933265,63406,15539,48828,Medium,127773,0.04355999202254143,0.048857501794075886,2.1616185377045714,Low
1855,Post_1856,YouTube,#Comedy,Post,Canada,2337383,390284,55216,31713,Medium,477213,0.20416551331125452,0.2277885139063645,16.69747747801708,High
1856,Post_1857,TikTok,#Viral,Shorts,Germany,3364916,26808,89202,27099,Medium,143109,0.04252973922677416,0.06903916769393352,0.7966915073065717,Low
1857,Post_1858,YouTube,#Music,Shorts,Germany,3716517,438899,73784,4027,Low,516710,0.13903071074341916,0.15888370751432054,11.809417258147885,High
1858,Post_1859,Instagram,#Dance,Live Stream,Brazil,3358828,121374,48219,25068,High,194661,0.057955036697324186,0.07231093702922567,3.613581880346359,Medium
1859,Post_1860,YouTube,#Music,Post,Germany,3591834,216428,98920,37185,Medium,352533,0.09814846677212812,0.12568871501299894,6.025556860367155,Medium
1860,Post_1861,Instagram,#Fitness,Live Stream,Canada,4515285,443710,6736,11422,High,461868,0.1022898886781233,0.10378171034608004,9.826843709754755,High
1861,Post_1862,Twitter,#Tech,Live Stream,USA,1463886,297834,6037,14302,Medium,318173,0.21734820880860942,0.22147216381603485,20.34543673482771,High
1862,Post_1863,Instagram,#Viral,Reel,Australia,2206289,230130,40936,3040,Low,274106,0.12423848371632185,0.1427927166386634,10.430637146810776,High
1863,Post_1864,YouTube,#Education,Shorts,Japan,1252628,397190,19345,32718,Low,449253,0.3586483776508269,0.37409190917016066,31.708535973968328,High
1864,Post_1865,TikTok,#Fashion,Live Stream,Brazil,313920,52827,794,37816,High,91437,0.2912748470948012,0.29380415392456677,16.828172782874617,High
1865,Post_1866,TikTok,#Comedy,Video,Germany,475699,432611,71088,24498,Medium,528197,1.1103597022486908,1.2597987382777764,90.94217141511754,High
1866,Post_1867,TikTok,#Tech,Reel,UK,884967,49027,43339,27494,Low,119860,0.13544007855660153,0.18441252611679307,5.539980586846741,High
1867,Post_1868,TikTok,#Fitness,Post,Canada,3000891,433393,20337,17183,Medium,470913,0.15692439345514383,0.1637013806899351,14.442144016560416,High
1868,Post_1869,Twitter,#Comedy,Shorts,India,1298529,455513,45918,41015,High,542446,0.41773884141209017,0.4531003928291166,35.07915495148741,High
1869,Post_1870,YouTube,#Gaming,Video,Germany,489667,464385,79535,37291,High,581211,1.1869515405367321,1.349378250933798,94.83689936221963,High
1870,Post_1871,Twitter,#Fashion,Post,Canada,3695445,78724,76615,4201,Low,159540,0.04317206723412201,0.06390434710839966,2.1302982455428237,Low
1871,Post_1872,Instagram,#Tech,Shorts,India,301575,492868,95534,42034,High,630436,2.0904783221420873,2.407261875155434,163.43131890906076,High
1872,Post_1873,YouTube,#Dance,Live Stream,Australia,4571766,372276,47001,9417,Low,428694,0.09376989110991245,0.10405060101501258,8.14293644950332,Medium
1873,Post_1874,Instagram,#Comedy,Tweet,Canada,4918275,335200,77799,37203,High,450202,0.09153656515749933,0.10735491610371523,6.815397674997841,Medium
1874,Post_1875,TikTok,#Dance,Tweet,UK,1971595,434230,19189,23843,Low,477262,0.24206898475599706,0.2518017138408243,22.02430012248966,High
1875,Post_1876,Instagram,#Music,Post,Canada,4914449,262719,19486,33696,Low,315901,0.06428004441596606,0.06824508708911213,5.34584853764888,Medium
1876,Post_1877,Twitter,#Challenge,Post,India,1181290,228496,23867,2977,High,255340,0.21615352707633181,0.2363577106383699,19.34292172116923,High
1877,Post_1878,YouTube,#Education,Tweet,India,990147,219960,25706,45138,Medium,290804,0.29369780446741744,0.3196596060988924,22.214883244609133,High
1878,Post_1879,Instagram,#Fashion,Tweet,Australia,1268878,234893,38551,46517,Medium,319961,0.2521605702045429,0.28254252969946675,18.51186638904607,High
1879,Post_1880,TikTok,#Fitness,Shorts,Japan,2533247,4775,13471,25118,Low,43364,0.017117951782830494,0.022435633003808946,0.1884932657573462,Low
